order_year,order_month,product_category_name_english,payment_value
2018,4,toys,28862.03
2018,4,watches_gifts,106580.61
2018,5,agro_industry_and_commerce,3433.2200000000003
2018,5,air_conditioning,2711.01
2018,5,art,3158.32
2018,5,arts_and_craftmanship,101.05
2018,5,audio,3227.6800000000003
2018,5,auto,50351.3
2018,5,baby,44452.03
2018,5,bed_bath_table,118621.27
2018,5,books_general_interest,6932.4
2018,5,books_imported,777.14
2018,5,books_technical,4028.2000000000003
2018,5,christmas_supplies,672.74
2018,5,cine_photo,2495.66
2018,5,computers,23331.79
2018,5,computers_accessories,95742.81999999999
2018,5,consoles_games,12122.449999999999
2018,5,construction_tools_construction,40037.200000000004
2018,5,construction_tools_lights,6345.04
2018,5,construction_tools_safety,7180.88
2018,5,cool_stuff,37229.17
2018,5,costruction_tools_garden,1748.72
2018,5,costruction_tools_tools,506.26
2018,5,diapers_and_hygiene,159.65
2018,5,drinks,6623.43
2018,5,dvds_blu_ray,670.6
2018,5,electronics,21400.72
2018,5,fashion_bags_accessories,16745.75
2018,5,fashion_male_clothing,149.87
2018,5,fashion_shoes,1788.57
2018,5,fashion_underwear_beach,344.71999999999997
2018,5,fixed_telephony,5188.17
2018,5,flowers,35.72
2018,5,food,3324.25
2018,5,food_drink,3961.06
2018,5,furniture_bedroom,2065.87
2018,5,furniture_decor,100909.86
2018,5,furniture_living_room,6591.969999999999
2018,5,garden_tools,57591.39
2018,5,health_beauty,135122.43
2018,5,home_appliances,7510.97
2018,5,home_appliances_2,15597.83
2018,5,home_confort,4044.52
2018,5,home_construction,17345.07
2018,5,housewares,125451.42
2018,5,industry_commerce_and_business,6567.38
2018,5,kitchen_dining_laundry_garden_furniture,4404.22
2018,5,luggage_accessories,10435.89
2018,5,market_place,1360.67
2018,5,music,968.65
2018,5,musical_instruments,21185.59
2018,5,office_furniture,44258.86
2018,5,party_supplies,258.36
2018,5,perfumery,31409.1
2018,5,pet_shop,15568.67
2018,5,signaling_and_security,1299.53
2018,5,small_appliances,14874.96
2018,5,small_appliances_home_oven_and_coffee,10474.54
2018,5,sports_leisure,77242.93000000001
2018,5,stationery,18195.27
2018,5,tablets_printing_image,58.19
2018,5,telephony,24947.46
2018,5,toys,37896.28
2018,5,watches_gifts,145907.61000000002
2018,6,agro_industry_and_commerce,3843.05
2018,6,air_conditioning,13923.039999999999
2018,6,art,3077.5
2018,6,audio,2168.13
2018,6,auto,59528.71
2018,6,baby,42231.62
2018,6,bed_bath_table,115263.23
2018,6,books_general_interest,5263.74
2018,6,books_imported,606.16
2018,6,books_technical,2309.7
2018,6,christmas_supplies,576.73
2018,6,cine_photo,1470.03
2018,6,computers,27367.57
2018,6,computers_accessories,69133.89
2018,6,consoles_games,11052.789999999999
2018,6,construction_tools_construction,26907.16
2018,6,construction_tools_lights,7479.79
2018,6,construction_tools_safety,2972.88
2018,6,cool_stuff,22656.3
2018,6,costruction_tools_garden,1120.94
2018,6,costruction_tools_tools,623.81
2018,6,diapers_and_hygiene,427.7
2018,6,drinks,2535.5
2018,6,dvds_blu_ray,691.29
2018,6,electronics,17535.94
2018,6,fashion_bags_accessories,10293.48
2018,6,fashion_childrens_clothes,97.48
2018,6,fashion_male_clothing,652.01
2018,6,fashion_shoes,1450.18
2018,6,fashion_underwear_beach,619.36
2018,6,fixed_telephony,3183.7999999999997
2018,6,flowers,281.4
2018,6,food,1693.59
2018,6,food_drink,724.13
2018,6,furniture_bedroom,2302.83
2018,6,furniture_decor,74311.42
2018,6,furniture_living_room,4919.0
2018,6,garden_tools,33022.27
2018,6,health_beauty,143261.67
2018,6,home_appliances,8056.51
2018,6,home_appliances_2,9175.460000000001
2018,6,home_comfort_2,102.76
2018,6,home_confort,2930.84
2018,6,home_construction,14407.869999999999
2018,6,housewares,94313.04
2018,6,industry_commerce_and_business,4967.53
2018,6,kitchen_dining_laundry_garden_furniture,9763.08
2018,6,luggage_accessories,6193.34
2018,6,market_place,678.79
2018,6,music,169.56
2018,6,musical_instruments,18101.59
2018,6,office_furniture,22449.36
2018,6,party_supplies,112.38
2018,6,perfumery,34929.93
2018,6,pet_shop,31558.54
2018,6,signaling_and_security,24408.46
2018,6,small_appliances,22301.88
2018,6,small_appliances_home_oven_and_coffee,3672.13
2018,6,sports_leisure,67323.82
2018,6,stationery,19279.11
2018,6,tablets_printing_image,72.85
2018,6,telephony,31352.06
2018,6,toys,29163.989999999998
2018,6,watches_gifts,105737.94
2018,7,agro_industry_and_commerce,7613.4400000000005
2018,7,air_conditioning,3701.34
2018,7,art,2265.73
2018,7,arts_and_craftmanship,903.22
2018,7,audio,2453.58
2018,7,auto,55199.46
2018,7,baby,28241.41
2018,7,bed_bath_table,97528.83
2018,7,books_general_interest,4496.16
2018,7,books_imported,799.49
2018,7,books_technical,2398.98
2018,7,christmas_supplies,661.6600000000001
2018,7,cine_photo,1314.9
2018,7,computers,5025.27
2018,7,computers_accessories,61313.92
2018,7,consoles_games,9493.960000000001
2018,7,construction_tools_construction,23341.38
2018,7,construction_tools_lights,12471.9
2018,7,construction_tools_safety,2142.9
2018,7,cool_stuff,26399.97
2018,7,costruction_tools_garden,2847.41
2018,7,costruction_tools_tools,8526.17
2018,7,diapers_and_hygiene,197.89
2018,7,drinks,1826.78
2018,7,dvds_blu_ray,96.88
2018,7,electronics,13176.51
2018,7,fashion_bags_accessories,7271.87
2018,7,fashion_male_clothing,295.68
2018,7,fashion_shoes,1095.16
2018,7,fashion_underwear_beach,141.32999999999998
2018,7,fixed_telephony,31482.82
2018,7,flowers,83.36
2018,7,food,5069.7
2018,7,food_drink,1399.3200000000002
2018,7,furniture_bedroom,2627.57
2018,7,furniture_decor,86057.88
2018,7,furniture_living_room,11763.56
2018,7,furniture_mattress_and_upholstery,141.83
2018,7,garden_tools,39028.17
2018,7,health_beauty,142388.3
2018,7,home_appliances,6529.5
2018,7,home_appliances_2,14305.97
2018,7,home_comfort_2,138.66
2018,7,home_confort,3582.92
2018,7,home_construction,9742.86
2018,7,housewares,121274.35
2018,7,industry_commerce_and_business,5832.46
2018,7,kitchen_dining_laundry_garden_furniture,4882.48
2018,7,luggage_accessories,7298.25
2018,7,market_place,277.34000000000003
2018,7,music,893.28
2018,7,musical_instruments,12921.97
2018,7,office_furniture,29730.04
2018,7,party_supplies,84.36
2018,7,perfumery,28825.25
2018,7,pet_shop,27727.88
2018,7,signaling_and_security,21965.65
2018,7,small_appliances,11973.08
2018,7,small_appliances_home_oven_and_coffee,6184.26
2018,7,sports_leisure,80332.9
2018,7,stationery,24796.37
2018,7,telephony,35003.27
2018,7,toys,22459.73
2018,7,watches_gifts,106857.03
2018,8,agro_industry_and_commerce,7357.400000000001
2018,8,air_conditioning,5519.7300000000005
2018,8,art,2111.08
2018,8,arts_and_craftmanship,1069.05
2018,8,audio,2715.0
2018,8,auto,57551.25
2018,8,baby,28883.58
2018,8,bed_bath_table,99698.13
2018,8,books_general_interest,2354.96
2018,8,books_imported,804.96
2018,8,books_technical,1928.06
2018,8,christmas_supplies,728.36
2018,8,cine_photo,745.19
2018,8,computers,12660.47
2018,8,computers_accessories,59352.23
2018,8,consoles_games,6645.41
2018,8,construction_tools_construction,44381.46
2018,8,construction_tools_lights,15522.58
2018,8,construction_tools_safety,5929.55
2018,8,cool_stuff,19017.18
2018,8,costruction_tools_garden,5373.22
2018,8,costruction_tools_tools,1440.5
2018,8,diapers_and_hygiene,276.93
2018,8,drinks,2329.44
2018,8,dvds_blu_ray,16.29
2018,8,electronics,13991.22
2018,8,fashio_female_clothing,281.09
2018,8,fashion_bags_accessories,10595.06
2018,8,fashion_male_clothing,466.98
2018,8,fashion_shoes,577.21
2018,8,fashion_sport,83.05
2018,8,fashion_underwear_beach,173.78
2018,8,fixed_telephony,2891.02
2018,8,food,11592.1
2018,8,food_drink,2082.63
2018,8,furniture_bedroom,3514.04
2018,8,furniture_decor,81785.47
2018,8,furniture_living_room,7525.6
2018,8,garden_tools,26207.87
2018,8,health_beauty,157626.59
2018,8,home_appliances,7861.76
2018,8,home_appliances_2,8248.52
2018,8,home_confort,2789.54
2018,8,home_construction,9550.5
2018,8,housewares,85886.95
2018,8,industry_commerce_and_business,2965.29
2018,8,kitchen_dining_laundry_garden_furniture,3314.73
2018,8,luggage_accessories,8620.42
2018,8,market_place,1107.97
2018,8,music,582.61
2018,8,musical_instruments,12055.25
2018,8,office_furniture,11360.07
2018,8,party_supplies,1703.7
2018,8,perfumery,31742.88
2018,8,pet_shop,34594.29
2018,8,signaling_and_security,3362.25
2018,8,small_appliances,6841.09
2018,8,small_appliances_home_oven_and_coffee,3413.98
2018,8,sports_leisure,65430.89
2018,8,stationery,20478.96
2018,8,telephony,67109.25
2018,8,toys,26538.84
2018,8,watches_gifts,82634.64
